playerid,playername,firstname,lastname,worldrank,main_tour,datadepthclass,baselineconfidenceband,neutralskillsg,neutralskillindex,venuefitscore,venuefitdelta,venuefitconfidenceband,venue_history_rounds,venue_history_sg_total,venuehistorydelta,venuehistoryconfidenceband,prepenaltyvts,blendclass,blendweightsused,debutflag,debutclass,debutpenaltyapplied,antipatternflags,antipatternpenaltytotal,antipattern_penalty_bomb_and_spray,antipattern_penalty_short_and_wild,antipattern_penalty_long_iron_liability,antipattern_penalty_weak_tight_runoff,antipattern_penalty_poor_lag_putting,formscore_adjusted,recentformindex,form_vs_neutralskill,recentformgateapplied,recentformgate_reason,form_delta_vts,injuryflag,healthgatestatus,healthgatereason,health_delta_vts,playervarianceband,volatilityindex,venuevarianceclass,vtsfinal_raw,vtsfinal,tier,tierreason,tier_gate_flag,tier_gate_reason,winpct,top3pct,top5pct,top10pct,top20pct,makecutpct,misscutpct,primary_trait_driver,primary_risk_trait,trait_summary_label,tracenotes
144,"REPETTO TAYLOR, ROCCO PAOLO",Rocco Paolo,Repetto Taylor,358.0,DP World Tour,deep,high,-1.25,44.92574257425743,39.74634283606617,-5.1793997381912575,high,0,0.0,0.0,low,43.11295266589049,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",False,,0.0,bomb_and_spray;long_iron_liability;poor_lag_putting,-9.0,-3.5999999999999996,0.0,-5.826244343891403,0.0,-1.4100000000000006,-1.24545,45.846464137148615,0.0,False,,0.0,False,ok,,0.0,low,25.0,high,16.11295266589049,16.11295266589049,5,"Weak profile NeutralSG=-1.25, AP=-9.0, VFD=-5.2",False,,7.513182781874414e-06,0.0006402528588826541,0.0018434515371278176,0.005847661870996702,0.02066016906958186,0.02,0.98,ARG_TightRunoff,APP_200+,ARG_TightRunoff + ARG_Bunker; weak APP_200+,NeutralSG=-1.25; VFD=-5.2; AP=-9.0VTS (bomb_and_spray;long_iron_liability;poor_lag_putting); ->Tier5 vtsfinal=16.1
145,"LEE, BRYAN",Bryan,Lee,,Amateur,medium,medium,-2.6,28.217821782178216,28.847536346795135,0.6297145646169184,medium,0,0.0,0.0,low,28.43822187979414,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",True,A,-4.0,short_and_wild;long_iron_liability;weak_tight_runoff,-9.0,0.0,-4.059590827955513,-4.284162895927603,-2.836338418862691,0.0,-2.7599,25.63973276188075,-0.41,False,,-0.41,False,ok,,0.0,high,75.0,high,0.0,0.0,5,"Weak profile NeutralSG=-2.60, AP=-9.0, VFD=0.6; debut-A",False,,0.0,0.0001330466447254694,0.0004505238814846551,0.001684607877703615,0.007075319313610499,0.02,0.98,PUTT_LagCtrl,OTT_Distance,PUTT_LagCtrl + ARG_Bunker; weak OTT_Distance,NeutralSG=-2.60; VFD=0.6; debut-A pen=-4.0SG; AP=-9.0VTS (short_and_wild;long_iron_liability;weak_tight_runoff); ->Tier5 vtsfinal=0.0
146,"ARNI SVEINSSON, GUNNLAUGUR",Gunnlaugur,Arni Sveinsson,,Amateur,medium,medium,-1.85,37.5,63.9437284842585,26.4437284842585,medium,0,0.0,0.0,low,46.755304969490474,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",True,A,-4.0,,0.0,0.0,0.0,0.0,0.0,0.0,-2.1269,32.824908609605444,-0.71,False,,-0.71,False,ok,,0.0,high,75.0,high,36.04530496949047,36.04530496949047,4,"Below-avg skill or venue mismatch VFD=26.4, AP=0.0; debut-A",False,,0.0005050949957433238,0.006970535090126716,0.01632413386084133,0.04161965330816464,0.1141106431559744,0.0958320448180174,0.9041679551819826,ARG_TightRunoff,MajorGrind,ARG_TightRunoff + ARG_Bunker; weak MajorGrind,NeutralSG=-1.85; VFD=26.4; debut-A pen=-4.0SG; ->Tier4 vtsfinal=36.0
147,"SCHOENBERGER, JACK",Jack,Schoenberger,,Amateur,medium,medium,-3.7,14.6039603960396,64.43320869095929,49.829248294919694,medium,0,0.0,0.0,low,32.04419729926149,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",True,A,-4.0,,0.0,0.0,0.0,0.0,0.0,0.0,-3.8247999999999998,12.45430480272281,-0.32,False,,-0.32,False,ok,,0.0,high,75.0,high,21.72419729926149,21.72419729926149,5,"Weak profile NeutralSG=-3.70, AP=0.0, VFD=49.8; debut-A",False,,4.016504299010951e-05,0.0014497749177010185,0.00394281278800704,0.011792513379842294,0.03905048661091537,0.02,0.98,ARG_Bunker,MajorGrind,ARG_Bunker + ARG_TightRunoff; weak MajorGrind,NeutralSG=-3.70; VFD=49.8; debut-A pen=-4.0SG; ->Tier5 vtsfinal=21.7
148,"HIDALGO PORTILLO, ANGEL",Angel,Hidalgo Portillo,325.0,DP World Tour,deep,high,-1.37,43.44059405940594,50.43443018439855,6.993836124992612,high,0,0.0,0.0,low,45.888436703153346,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",False,,0.0,long_iron_liability;weak_tight_runoff,-6.508022417331384,0.0,0.0,-4.066968325791856,-2.4410540915395287,0.0,-1.097,49.53989663431236,0.61,False,,0.0,False,ok,,0.0,low,25.0,high,26.36436945115919,26.36436945115919,5,"Weak profile NeutralSG=-1.37, AP=-6.5, VFD=7.0",False,,8.811203721626136e-05,0.0019744288825779745,0.005119858155663739,0.014568595796655023,0.04558447485959075,0.027465954596121323,0.9725340454038787,PUTT_LagCtrl,MajorGrind,PUTT_LagCtrl + ARG_TightRunoff; weak MajorGrind,NeutralSG=-1.37; VFD=7.0; AP=-6.5VTS (long_iron_liability;weak_tight_runoff); ->Tier5 vtsfinal=26.4
149,"PULCINI, MATEO",Mateo,Pulcini,,Amateur,medium,medium,-2.52,29.207920792079207,16.19685944376726,-13.011061348311948,medium,0,0.0,0.0,low,24.654049320170024,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",True,A,-4.0,short_and_wild;long_iron_liability;weak_tight_runoff;poor_lag_putting,-9.0,0.0,-3.69215982424825,-4.403619909502262,-3.8266296809986127,-2.463333333333334,-2.3796,32.471952603050546,0.45,False,,0.0,False,ok,,0.0,high,75.0,high,0.0,0.0,5,"Weak profile NeutralSG=-2.52, AP=-9.0, VFD=-13.0; debut-A",False,,0.0,0.0001330466447254694,0.0004505238814846551,0.001684607877703615,0.007075319313610499,0.02,0.98,APP_200+,PUTT_LagCtrl,APP_200+ + OTT_Distance; weak PUTT_LagCtrl,NeutralSG=-2.52; VFD=-13.0; debut-A pen=-4.0SG; AP=-9.0VTS (short_and_wild;long_iron_liability;weak_tight_runoff;poor_lag_putting); ->Tier5 vtsfinal=0.0
150,"TIBBITS, SPENCER",Spencer,Tibbits,,,thin,low,-4.88,0.0,62.02728910200881,62.02728910200881,low,0,0.0,0.0,low,21.70955118570308,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",True,A,-4.0,,0.0,0.0,0.0,0.0,0.0,0.0,-4.88,0.0,0.0,False,,0.0,False,ok,,0.0,high,75.0,high,11.70955118570308,11.70955118570308,5,"Weak profile NeutralSG=-4.88, AP=0.0, VFD=62.0; debut-A",False,,1.8273880935670487e-06,0.0004822356408580118,0.0014516488162597985,0.0048188469231491655,0.01787575590107479,0.02,0.98,ARG_Bunker,MajorGrind,ARG_Bunker + ARG_TightRunoff; weak MajorGrind,NeutralSG=-4.88; VFD=62.0; debut-A pen=-4.0SG; ->Tier5 vtsfinal=11.7
151,"FLEMING, MAREK",Marek,Fleming,,Amateur,medium,medium,-3.4,18.316831683168317,64.15327057405857,45.83643889089025,medium,0,0.0,0.0,low,34.3595852949799,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",True,A,-4.0,,0.0,0.0,0.0,0.0,0.0,0.0,-3.517,16.38724316147737,-0.21,False,,0.0,False,ok,,0.0,high,75.0,high,24.3595852949799,24.3595852949799,5,"Weak profile NeutralSG=-3.40, AP=0.0, VFD=45.8; debut-A",False,,7.119983651489088e-05,0.001936452862721758,0.005126140150276515,0.014906305232678389,0.047817362767862186,0.025361019230016244,0.9746389807699838,ARG_Bunker,MajorGrind,ARG_Bunker + ARG_TightRunoff; weak MajorGrind,NeutralSG=-3.40; VFD=45.8; debut-A pen=-4.0SG; ->Tier5 vtsfinal=24.4
152,"KIM, T.K.",T.K.,Kim,,,thin,low,0.32,64.35643564356435,65.1826286130135,0.8261929694491528,low,0,0.0,0.0,low,64.64560318287155,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",True,B,-1.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.32,65.5489726459095,0.0,False,,0.0,False,ok,,0.0,high,75.0,high,60.270603182871554,60.270603182871554,3,"Mid-tier NeutralSG=0.32, moderate fit VFD=0.8; debut-B",False,,0.006601722020326927,0.09231251442251333,0.15969484478454535,0.2839566877802313,0.49019071111550067,0.671120717697012,0.328879282302988,ARG_Bunker,MajorGrind,ARG_Bunker + ARG_TightRunoff; weak MajorGrind,NeutralSG=0.32; VFD=0.8; debut-B pen=-1.8SG; ->Tier3 vtsfinal=60.3
153,"PUEBLA, GIUSEPPE",Giuseppe,Puebla,,Amateur,thin,low,-2.66,27.475247524752472,63.57841860853242,36.10317108377994,low,0,0.0,0.0,low,40.11135740407545,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",True,A,-4.0,,0.0,0.0,0.0,0.0,0.0,0.0,-2.634,28.488591957645276,0.1,False,,0.0,False,ok,,0.0,high,75.0,high,30.11135740407545,30.11135740407545,5,"Weak profile NeutralSG=-2.66, AP=0.0, VFD=36.1; debut-A",False,,0.0002054855147826112,0.0036400599108240834,0.009078543132495004,0.024786440441467297,0.07388044210649376,0.04936237884624784,0.9506376211537522,ARG_Bunker,MajorGrind,ARG_Bunker + ARG_TightRunoff; weak MajorGrind,NeutralSG=-2.66; VFD=36.1; debut-A pen=-4.0SG; ->Tier5 vtsfinal=30.1
154,"ROBLES, MATT",Matt,Robles,,,medium,medium,-3.12,21.78217821782178,63.68349446097607,41.90131624315429,medium,0,0.0,0.0,low,36.44763890292578,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",False,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-3.12,22.185806126307824,0.0,False,,0.0,False,ok,,0.0,medium,50.0,high,36.44763890292578,36.44763890292578,4,"Below-avg skill or venue mismatch VFD=41.9, AP=0.0",False,,0.0004894270650705402,0.006621698046508313,0.015439957231251236,0.039176543411433215,0.10676792386153332,0.09534338851117637,0.9046566114888236,ARG_Bunker,MajorGrind,ARG_Bunker + ARG_TightRunoff; weak MajorGrind,NeutralSG=-3.12; VFD=41.9; ->Tier4 vtsfinal=36.4
155,"SHAH, MANAV",Manav,Shah,,,medium,medium,-3.21,20.668316831683168,65.47552748087001,44.80721064918684,medium,0,0.0,0.0,low,36.35084055889856,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",False,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-3.21,21.051304676667087,0.0,False,,0.0,False,ok,,0.0,medium,50.0,high,36.35084055889856,36.35084055889856,4,"Below-avg skill or venue mismatch VFD=44.8, AP=0.0",False,,0.0004829623453364364,0.006552024964540773,0.015293496710810183,0.038849927472747396,0.1060316483055548,0.09434844858823871,0.9056515514117613,ARG_Bunker,MajorGrind,ARG_Bunker + ARG_TightRunoff; weak MajorGrind,NeutralSG=-3.21; VFD=44.8; ->Tier4 vtsfinal=36.4
156,"SOLLON, JAKE",Jake,Sollon,,,thin,low,-1.41,42.945544554455445,60.94583119375768,18.00028663930223,low,0,0.0,0.0,low,49.24564487821122,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",True,A,-4.0,long_iron_liability,-3.9257918552036193,0.0,0.0,-3.9257918552036193,0.0,0.0,-1.41,43.74133366948191,0.0,False,,0.0,False,ok,,0.0,high,75.0,high,27.468269312600366,27.468269312600366,5,"Weak profile NeutralSG=-1.41, AP=-3.9, VFD=18.0; debut-A",False,,0.00012980338797014844,0.0027239844029745483,0.006983314668640002,0.019632778086166144,0.0605751278112634,0.03642149367131804,0.9635785063286819,ARG_Bunker,MajorGrind,ARG_Bunker + ARG_TightRunoff; weak MajorGrind,NeutralSG=-1.41; VFD=18.0; debut-A pen=-4.0SG; AP=-3.9VTS (long_iron_liability); ->Tier5 vtsfinal=27.5
