rank_model,player_id,player_display,name_key,field_status,r1_tee_time,r1_wave,data_depth_class,baseline_confidence_band,neutral_skill_sg,neutral_skill_index,venue_fit_score,venue_fit_delta,venue_fit_conf_band,comp_course_adjustment,comp_course_trace,venue_history_rounds,venue_history_sg,venue_history_delta,venue_history_conf_band,pre_penalty_vts,blend_class,blend_weights_used,tier_eligibility_gate_status,debut_flag,debut_class,debut_penalty_applied,anti_pattern_flags,anti_pattern_penalty_total,ap_pen_bomb_spray,ap_pen_wedge_liab,ap_pen_poor_birdie,ap_pen_rough_approach,anti_pattern_trigger_trace,anti_pattern_modifier_trace,primary_risk_trait,risk_stressor_active,risk_secondary_discount_applied,risk_discount_trace,form_score_adjusted,recent_form_index,form_vs_baseline,recent_form_gate_applied,recent_form_gate_reason,form_delta_vts,injury_flag,health_gate_status,health_gate_reason,health_delta_vts,player_variance_band,volatility_index,venue_variance_class,variance_adjustment_trace,probability_compression_class,probability_compression_coefficients,probability_compression_trace,vts_final_raw,vts_final,tier,tier_reason,tier_gate_check,win_pct,top3_pct,top5_pct,top10_pct,top20_pct,make_cut_pct,miss_cut_pct,primary_trait_driver,trait_summary_label,trace_notes
93,77,"Shipley, Neal",SHIPLEY_NEAL,confirmed,TBD,TBD,deep,high,-0.26,69.88485385296724,61.057833996400255,-8.827019856566984,high,1.4,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",2,-3.62,-0.04000000000000001,low,66.35404591034045,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,False,,0.0,wedge_liability;poor_birdie_conv;rough_approach_liab,-5.6478909165166,0.0,-2.3126832497871934,-1.8327922077922087,-1.5024154589371979,wedge_liability;poor_birdie_conv;rough_approach_liab,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,ARG_Rough,False,0.0,,-0.726,47.67,-0.46599999999999997,True,l5_form_applied,-1.165,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",53.893264077307244,53.893264077307244,3,"Tier3 — Top-10 Range: NeutralSG=-0.26, moderate fit VFD=-8.8; 2CH-rds",ok,0.0037373327620098327,0.061609173480289034,0.08891647505958646,0.19739219935423447,0.35933627114450994,0.541524606271878,0.45847539372812196,OTT_Distance,OTT_Distance+PAR5_Scoring; weak ARG_Rough,NeutralSG=-0.26; VFD=-8.8; VHD=-0.0(2rds); AP=-5.6SG(wedge_liability;poor_birdie_conv;rough_approach_liab); FormΔ=-1.2; →Tier3 VTS=53.9
94,86,"Phillips, Chandler",PHILLIPS_CHANDLER,confirmed,TBD,TBD,deep,high,-0.44,66.69619131975199,60.19957584642476,-6.496615473327232,high,-0.2,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",6,-0.069,0.059199999999999996,medium,59.756109281828216,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,wedge_liability,-2.5175446893029414,0.0,-2.5175446893029414,0.0,0.0,wedge_liability,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-0.774,48.33,-0.334,True,l5_form_applied,-0.8350000000000001,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",53.88601990322233,53.88601990322233,3,"Tier3 — Top-10 Range: NeutralSG=-0.44, moderate fit VFD=-6.5; 6CH-rds",ok,0.0037350726679556048,0.06156761089989858,0.08885844300286828,0.1972917487969852,0.35921117633730776,0.5414152246542902,0.45858477534570985,PUTT_BirdieConv,PUTT_BirdieConv+ARG_Rough; weak OTT_Accuracy,NeutralSG=-0.44; VFD=-6.5; VHD=0.1(6rds); AP=-2.5SG(wedge_liability); FormΔ=-0.8; →Tier3 VTS=53.9
95,71,"Jaeger, Stephan",JAEGER_STEPHAN,confirmed,TBD,TBD,deep,high,-0.16,71.6563330380868,60.81858370532807,-10.837749332758733,high,-3.2,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",11,0.038,-0.1648,medium,61.85866832683314,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,bomb_and_spray;wedge_liability,-3.1739336044642017,-1.0,-2.1739336044642017,0.0,0.0,bomb_and_spray;wedge_liability,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-0.866,46.47,-0.706,True,l5_form_applied,-1.765,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",53.74580111790473,53.74580111790473,3,"Tier3 — Top-10 Range: NeutralSG=-0.16, moderate fit VFD=-10.8; 11CH-rds",ok,0.0036915351379903432,0.06076822468083223,0.08774179770487231,0.1953546656864628,0.3567927352333663,0.539295820680487,0.460704179319513,ARG_Bunker,ARG_Bunker+ARG_Rough; weak OTT_Accuracy,NeutralSG=-0.16; VFD=-10.8; VHD=-0.2(11rds); AP=-3.2SG(bomb_and_spray;wedge_liability); FormΔ=-1.8; →Tier3 VTS=53.7
96,103,"Champ, Cameron",CHAMP_CAMERON,confirmed,TBD,TBD,medium,medium,-0.6175,63.55181576616475,68.63268410210354,5.0808683359387885,medium,-0.6,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",18,-0.173,0.4392,medium,61.142291537096966,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,wedge_liability,-2.188120684763076,0.0,-2.188120684763076,0.0,0.0,wedge_liability,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,ARG_Bunker,False,0.0,,-1.9095,43.54,-1.292,True,l5_form_applied,-3.23,False,ok,,0.0,medium,50.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",53.536050167570814,53.536050167570814,3,"Tier3 — Top-10 Range: NeutralSG=-0.62, moderate fit VFD=5.1; 18CH-rds",ok,0.003917317718950881,0.06621155070348175,0.09566088018087075,0.21386971996996043,0.3924283860657808,0.59568639328236,0.40431360671764005,OTT_Distance,OTT_Distance+PAR5_Scoring; weak ARG_Bunker,NeutralSG=-0.62; VFD=5.1; VHD=0.4(18rds); AP=-2.2SG(wedge_liability); FormΔ=-3.2; →Tier3 VTS=53.5
97,79,"Dahmen, Joel",DAHMEN_JOEL,confirmed,TBD,TBD,deep,high,-0.34,68.46767050487158,69.32540486372004,0.8577343588484609,high,3.4,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",18,-0.638,-1.4407999999999999,medium,62.752449661064645,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,poor_birdie_conv;rough_approach_liab,-3.048222912353347,0.0,0.0,-1.7744708994708995,-1.2737520128824475,poor_birdie_conv;rough_approach_liab,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,ARG_Rough,False,0.0,,-1.61,43.65,-1.27,True,l5_form_applied,-3.175,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",53.48100383635796,53.48100383635796,3,"Tier3 — Top-10 Range: NeutralSG=-0.34, moderate fit VFD=0.9; 18CH-rds",ok,0.003610393594228112,0.05928482173179534,0.08566716042223778,0.19173416293379966,0.3522410248008785,0.5352822190764627,0.4647177809235373,APP_Wedge,APP_Wedge+APP_150-200; weak ARG_Rough,NeutralSG=-0.34; VFD=0.9; VHD=-1.4(18rds); AP=-3.0SG(poor_birdie_conv;rough_approach_liab); FormΔ=-3.2; →Tier3 VTS=53.5
98,94,"Hoge, Tom",HOGE_TOM,confirmed,TBD,TBD,deep,high,-0.59,64.03897254207264,64.19928491395105,0.16031237187840475,high,0.4,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",8,-3.313,-6.919999999999999,medium,57.79937449101437,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,poor_birdie_conv;rough_approach_liab,-3.0057798481711524,0.0,0.0,-1.7215608465608467,-1.2842190016103059,poor_birdie_conv;rough_approach_liab,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-0.16999999999999993,52.1,0.42000000000000004,True,l5_form_applied,1.05,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",52.83781479467206,52.83781479467206,3,"Tier3 — Top-10 Range: NeutralSG=-0.59, moderate fit VFD=0.2; 8CH-rds",ok,0.003419073134681614,0.05582078502620404,0.08080976509784105,0.18314481493059814,0.341273724969898,0.5254756508912928,0.4745243491087072,APP_100-150,APP_100-150+APP_150-200; weak OTT_Accuracy,NeutralSG=-0.59; VFD=0.2; VHD=-6.9(8rds); AP=-3.0SG(poor_birdie_conv;rough_approach_liab); FormΔ=1.1; →Tier3 VTS=52.8
99,83,"Crowe, Trace",CROWE_TRACE,confirmed,TBD,TBD,medium,medium,-0.34,68.46767050487158,56.55291903554296,-11.914751469328614,medium,-1.6,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",6,-0.402,0.39120000000000005,medium,59.47030391261152,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,bomb_and_spray;wedge_liability,-3.5291018148465048,-1.0893023255813954,-2.4397994892651096,0.0,0.0,bomb_and_spray;wedge_liability,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-0.35000000000000003,49.95,-0.009999999999999995,True,l5_form_applied,-0.024999999999999988,False,ok,,0.0,medium,50.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",52.38710028291851,52.38710028291851,3,"Tier3 — Top-10 Range: NeutralSG=-0.34, moderate fit VFD=-11.9; 6CH-rds",ok,0.003552956984664352,0.05945219281077172,0.08617255904693333,0.19699841978290858,0.3707426922285099,0.5761765189049052,0.4238234810950948,PUTT_BirdieConv,PUTT_BirdieConv+PUTT_Lag; weak OTT_Accuracy,NeutralSG=-0.34; VFD=-11.9; VHD=0.4(6rds); AP=-3.5SG(bomb_and_spray;wedge_liability); FormΔ=-0.0; →Tier3 VTS=52.4
100,114,"Campbell, Brian",CAMPBELL_BRIAN,confirmed,TBD,TBD,deep,high,-0.92,58.19309123117804,62.434435544721026,4.241344313542989,high,2.0,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",10,0.952,3.8552,medium,58.16412715588753,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,wedge_liability,-2.3129669913931714,0.0,-2.3129669913931714,0.0,0.0,wedge_liability,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Distance,False,0.0,,-1.506,47.07,-0.586,True,l5_form_applied,-1.4649999999999999,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",52.07319317310119,52.07319317310119,3,"Tier3 — Top-10 Range: NeutralSG=-0.92, moderate fit VFD=4.2; 10CH-rds",ok,0.0032019940271779297,0.05194888372916615,0.07535928288623578,0.1733107645863515,0.3284130404221574,0.5137216861353352,0.4862783138646648,PUTT_BirdieConv,PUTT_BirdieConv+PUTT_Lag; weak OTT_Distance,NeutralSG=-0.92; VFD=4.2; VHD=3.9(10rds); AP=-2.3SG(wedge_liability); FormΔ=-1.5; →Tier3 VTS=52.1
101,110,"Higgs, Harry",HIGGS_HARRY,confirmed,TBD,TBD,deep,high,-0.86,59.25597874224978,63.73127044596864,4.4752917037188595,high,0.0,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",12,-1.63,-2.3776,medium,57.108492630690506,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,bomb_and_spray;rough_approach_liab,-2.1731078904991943,-1.0,0.0,0.0,-1.1731078904991945,bomb_and_spray;rough_approach_liab,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-1.176,48.42,-0.316,True,l5_form_applied,-0.79,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",51.972276849692115,51.972276849692115,3,"Tier3 — Top-10 Range: NeutralSG=-0.86, moderate fit VFD=4.5; 12CH-rds",ok,0.0031741644097848247,0.05145709405017372,0.0746653839832917,0.1720433411289636,0.3267310023172459,0.512163351804199,0.48783664819580097,APP_Wedge,APP_Wedge+APP_100-150; weak OTT_Accuracy,NeutralSG=-0.86; VFD=4.5; VHD=-2.4(12rds); AP=-2.2SG(bomb_and_spray;rough_approach_liab); FormΔ=-0.8; →Tier3 VTS=52.0
102,91,"Wu, Dylan",WU_DYLAN,confirmed,TBD,TBD,deep,high,-0.49,65.81045172719222,63.21651001797842,-2.5939417092137944,high,0.6,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",12,-0.213,0.8448,medium,60.54257369627041,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,poor_birdie_conv;rough_approach_liab,-2.9290027605245,0.0,0.0,-1.8339947089947093,-1.0950080515297906,poor_birdie_conv;rough_approach_liab,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-1.678,44.06,-1.188,True,l5_form_applied,-2.9699999999999998,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",51.71456817522141,51.71456817522141,3,"Tier3 — Top-10 Range: NeutralSG=-0.49, moderate fit VFD=-2.6; 12CH-rds",ok,0.0031039494159721096,0.0502209937067894,0.07291968459216655,0.16883889292594118,0.322452563225048,0.5081770370318656,0.49182296296813444,APP_100-150,APP_100-150+APP_150-200; weak OTT_Accuracy,NeutralSG=-0.49; VFD=-2.6; VHD=0.8(12rds); AP=-2.9SG(poor_birdie_conv;rough_approach_liab); FormΔ=-3.0; →Tier3 VTS=51.7
103,99,"Malnati, Peter",MALNATI_PETER,confirmed,TBD,TBD,medium,medium,-0.5275000000000001,65.14614703277238,56.185285395432416,-8.96086163733996,medium,-2.6,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",30,-0.696,-0.21359999999999998,medium,57.84996443173867,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,wedge_liability,-2.4568239856237586,0.0,-2.4568239856237586,0.0,0.0,wedge_liability,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-1.0475,47.4,-0.52,True,l5_form_applied,-1.3,False,ok,,0.0,medium,50.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",51.63631646049116,51.63631646049116,3,"Tier3 — Top-10 Range: NeutralSG=-0.53, moderate fit VFD=-9.0; 30CH-rds",ok,0.003329499628910722,0.055390246850325786,0.08044113735464094,0.18652779158730928,0.3568426029766132,0.5632941617937572,0.43670583820624276,PUTT_BirdieConv,PUTT_BirdieConv+PUTT_Lag; weak OTT_Accuracy,NeutralSG=-0.53; VFD=-9.0; VHD=-0.2(30rds); AP=-2.5SG(wedge_liability); FormΔ=-1.3; →Tier3 VTS=51.6
104,104,"Clanton, Luke",CLANTON_LUKE,confirmed,TBD,TBD,deep,high,-0.79,60.49601417183349,63.79963668587696,3.303622514043475,high,0.0,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",6,2.098,4.1208,medium,59.574536674496485,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,bomb_and_spray;poor_birdie_conv;rough_approach_liab,-4.100160507769204,-1.0,0.0,-1.773268398268399,-1.326892109500805,bomb_and_spray;poor_birdie_conv;rough_approach_liab,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,ARG_Rough,False,0.0,,-0.714,50.38,0.07600000000000004,True,l5_form_applied,0.1900000000000001,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",51.56421565895808,51.56421565895808,3,"Tier3 — Top-10 Range: NeutralSG=-0.79, moderate fit VFD=3.3; 6CH-rds",ok,0.00306354628246165,0.04951278622732638,0.07191847432215508,0.16699065599573074,0.3199679043904989,0.5058470006417932,0.4941529993582068,APP_100-150,APP_100-150+APP_Wedge; weak ARG_Rough,NeutralSG=-0.79; VFD=3.3; VHD=4.1(6rds); AP=-4.1SG(bomb_and_spray;poor_birdie_conv;rough_approach_liab); FormΔ=0.2; →Tier3 VTS=51.6
105,95,"Silverman, Ben",SILVERMAN_BEN,confirmed,TBD,TBD,deep,high,-0.59,64.03897254207264,63.7102096124101,-0.3287629296625454,high,0.8,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",12,-1.006,-1.6728,medium,59.226811900552086,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,wedge_liability;rough_approach_liab,-3.4296922416394082,0.0,-2.3274378132980234,0.0,-1.1022544283413847,wedge_liability;rough_approach_liab,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-1.044,47.730000000000004,-0.45399999999999996,True,l5_form_applied,-1.1349999999999998,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",51.23242741727327,51.23242741727327,3,"Tier3 — Top-10 Range: NeutralSG=-0.59, moderate fit VFD=-0.3; 12CH-rds",ok,0.0029758344962923745,0.04798311083211426,0.06975335764604643,0.1629674548966779,0.31451561119524224,0.5006946272075203,0.49930537279247966,PUTT_BirdieConv,PUTT_BirdieConv+PUTT_Lag; weak OTT_Accuracy,NeutralSG=-0.59; VFD=-0.3; VHD=-1.7(12rds); AP=-3.4SG(wedge_liability;rough_approach_liab); FormΔ=-1.1; →Tier3 VTS=51.2
